START_ID,END_ID,TYPE
date_1905_1905_1905,fact_date_date_1905_1905_1905_the_scarlet_fever_frequency_in_zurich_in_1905_was_1_050,HAS_FACT
date_1904_1904_1904,fact_date_date_1904_1904_1904_the_scarlet_fever_frequency_in_zurich_in_1904_was_961,HAS_FACT
date_1903_1903_1903,fact_date_date_1903_1903_1903_the_scarlet_fever_frequency_in_zurich_in_1903_was_1_174,HAS_FACT
date_1903_1903_1903,fact_date_date_1903_1903_1903_in_1903_there_were_238_cases_of_diphtheria_in_zurich,HAS_FACT
date_1903_1903_1903,fact_date_date_1903_1903_1903_in_1903_there_were_21_cases_of_measles_in_zurich,HAS_FACT
date_1903_1903_1903,fact_date_date_1903_1903_1903_in_1903_there_were_41_cases_of_typhus_in_zurich,HAS_FACT
date_1904_1904_1904,fact_date_date_1904_1904_1904_in_1904_there_were_344_cases_of_diphtheria_in_zurich,HAS_FACT
date_1904_1904_1904,fact_date_date_1904_1904_1904_in_1904_there_were_1_234_cases_of_measles_in_zurich,HAS_FACT
date_1904_1904_1904,fact_date_date_1904_1904_1904_in_1904_there_were_83_cases_of_typhus_in_zurich,HAS_FACT
date_1905_1905_1905,fact_date_date_1905_1905_1905_in_1905_there_were_427_cases_of_diphtheria_in_zurich,HAS_FACT
date_1905_1905_1905,fact_date_date_1905_1905_1905_in_1905_there_were_60_cases_of_measles_in_zurich,HAS_FACT
date_1905_1905_1905,fact_date_date_1905_1905_1905_in_1905_there_were_59_cases_of_typhus_in_zurich,HAS_FACT
date_1906_1906_1906,fact_date_date_1906_1906_1906_in_1906_there_were_467_cases_of_diphtheria_in_zurich,HAS_FACT
date_1906_1906_1906,fact_date_date_1906_1906_1906_in_1906_there_were_1_217_cases_of_measles_in_zurich,HAS_FACT
date_1906_1906_1906,fact_date_date_1906_1906_1906_in_1906_there_were_47_cases_of_typhus_in_zurich,HAS_FACT
date_1907_1907_1907,fact_date_date_1907_1907_1907_in_1907_there_were_no_cases_of_smallpox_in_zurich,HAS_FACT
date_1907_1907_1907,fact_date_date_1907_1907_1907_in_1907_there_were_16_cases_of_tetanus_in_zurich,HAS_FACT
date_1907_1907_1907,fact_date_date_1907_1907_1907_in_1907_there_were_215_cases_of_measles_in_zurich,HAS_FACT
date_1907_1907_1907,fact_date_date_1907_1907_1907_in_1907_there_were_46_cases_of_typhus_in_zurich,HAS_FACT
date_1907_1907_1907,fact_date_date_1907_1907_1907_in_1907_there_were_23_cases_of_puerperal_fever_in_zurich,HAS_FACT
date_1907_1907_1907,fact_date_date_1907_1907_1907_in_1907_there_were_120_cases_of_other_infectious_diseases_in_zurich,HAS_FACT
date_1907_1907_1907,fact_date_date_1907_1907_1907_in_1907_there_was_a_total_of_1_511_infectious_disease_cases_in_zurich,HAS_FACT
date_1907_1907_1907,fact_date_date_1907_1907_1907_in_1907_503_children_including_499_girls_or_1_99_of_the_student_body_were_ordered_to_undergo_cleaning,HAS_FACT
date_1905_1905_1905,fact_date_date_1905_1905_1905_in_1905_2_9_of_the_student_body_were_ordered_to_undergo_cleaning,HAS_FACT
date_1903_1903_1903,fact_date_date_1903_1903_1903_in_1903_11_7_of_the_student_body_were_ordered_to_undergo_cleaning,HAS_FACT
date_1907_1907_1907,fact_date_date_1907_1907_1907_in_1907_1_614_burials_were_carried_out_at_a_daily_maximum_of_16,HAS_FACT
date_1907_1907_1907,fact_date_date_1907_1907_1907_number_of_cremations_in_the_central_cemetery_crematorium_in_1907_was_232,HAS_FACT
date_1907_1907_1907,fact_date_date_1907_1907_1907_131_corpses_were_brought_in_from_outside_to_the_central_cemetery_crematorium_in_1907,HAS_FACT
date_1844_1844_1844,fact_date_date_1844_1844_1844_der_kanton_zürich_vol_1_by_meyer_von_knonau_was_published_in_1844,HAS_FACT
date_1900_1900_1900,fact_date_date_1900_1900_1900_mountain_views_from_stadthausquai_and_anlage_enge_were_documented_in_1900,HAS_FACT
date_1902_1902_1902,fact_date_date_1902_1902_1902_the_2nd_edition_of_maps_of_zurichberg_adlisberg_and_uetliberg_was_published_in_1902,HAS_FACT
date_1905_1905_1905,fact_date_date_1905_1905_1905_the_2nd_edition_of_maps_of_zurichberg_adlisberg_and_uetliberg_was_published_in_1905,HAS_FACT
date_1905_1905_1905,fact_date_date_1905_1905_1905_peter_h_wrote_about_water_supply_in_1905,HAS_FACT
date_1906_1906_1906,fact_date_date_1906_1906_1906_an_excursion_map_of_the_albiskette_was_published_in_zurich_in_1906,HAS_FACT
date_1906_1906_1906,fact_date_date_1906_1906_1906_peter_h_reported_on_the_construction_of_the_spring_water_supply_from_sihl_and_lorze_valleys_in_1906,HAS_FACT
date_1871_1871_1871,fact_date_date_1871_1871_1871_reports_on_the_water_conditions_of_the_city_of_zurich_were_published_in_1871,HAS_FACT
date_1903_1903_1903,fact_date_date_1903_1903_1903_the_industrial_enterprises_of_the_city_of_zurich_were_documented_in_1903,HAS_FACT
date_1907_1907_1907,fact_date_date_1907_1907_1907_annual_report_of_the_city_council_and_central_school_board_for_1907_was_published,HAS_FACT
date_1908_1908_1908,fact_date_date_1908_1908_1908_annual_report_of_the_city_council_and_central_school_board_for_1907_was_published_in_1908,HAS_FACT
date_1908_1908_1908,fact_date_date_1908_1908_1908_pflüger_p_wrote_a_memorandum_on_municipal_socialism_of_zurich_in_1908,HAS_FACT
date_february_1909_1909_1909,fact_date_date_february_1909_1909_1909_boos_jegher_submitted_a_report_to_the_cantonal_council_and_government_council_zurich_in_february_1909,HAS_FACT
date_1909_1909_1909,fact_date_date_1909_1909_1909_erismann_f_published_a_commemorative_publication_on_the_health_and_welfare_care_of_the_city_of_zurich_in_1909,HAS_FACT
date_1875_1875_1875,fact_date_date_1875_1875_1875_the_uetliberg_railway_was_opened_in_1875,HAS_FACT
date_august_9_1847_1847_1847,fact_date_date_august_9_1847_1847_1847_the_first_railway_line_from_zurich_to_baden_opened_on_august_9_1847,HAS_FACT
date_may_16_1855_1855_1855,fact_date_date_may_16_1855_1855_1855_the_second_railway_line_from_zurich_to_winterthur_opened_on_may_16_1855,HAS_FACT
date_august_1_1856_1856_1856,fact_date_date_august_1_1856_1856_1856_a_railway_line_from_zurich_to_uster_opened_on_august_1_1856,HAS_FACT
date_june_1_1864_1864_1864,fact_date_date_june_1_1864_1864_1864_a_railway_line_from_zurich_to_zug_opened_on_june_1_1864,HAS_FACT
date_may_19_1835_1835_1835,fact_date_date_may_19_1835_1835_1835_the_first_steamship_on_lake_zurich_ran_on_may_19_1835,HAS_FACT
date_1891_1891_1891,fact_date_date_1891_1891_1891_in_1891_local_traffic_on_lake_zurich_was_significantly_promoted_by_the_introduction_of_dampfschwalben,HAS_FACT
date_september_24_1882_1882_1882,fact_date_date_september_24_1882_1882_1882_the_first_line_was_opened_as_a_private_horse_tramway_on_september_24_1882,HAS_FACT
date_1898_1898_1898,fact_date_date_1898_1898_1898_in_1898_the_power_plant_connected_with_the_pumping_station_in_letten_became_operational_so_that_the_entire_tramway_network_could_be_placed_in_municipal_electric_operation,HAS_FACT
date_end_of_1907_1907_1907,fact_date_date_end_of_1907_1907_1907_the_total_length_of_the_municipal_streetcar_network_was_29_8_km_at_the_end_of_1907,HAS_FACT
date_end_of_1907_1907_1907,fact_date_date_end_of_1907_1907_1907_daily_frequency_in_1907_was_62_136_persons,HAS_FACT
date_1907_1907_1907,fact_date_date_1907_1907_1907_zurich_counted_941_streets_and_squares_in_1907,HAS_FACT
date_1856_1856_1856,fact_date_date_1856_1856_1856_gas_lighting_was_introduced_by_a_private_company_in_1856,HAS_FACT
date_1886_1886_1886,fact_date_date_1886_1886_1886_in_1886_the_city_took_over_the_task_of_gas_lighting,HAS_FACT
date_december_1908_1908_1908,fact_date_date_december_1908_1908_1908_in_december_1908_the_municipal_gasworks_delivered_105_000_to_106_000_m³_of_gas_daily_with_a_daily_coal_consumption_of_35_wagons,HAS_FACT
date_1898_1898_1898,fact_date_date_1898_1898_1898_the_first_construction_with_a_parallel_plant_was_opened_in_1898,HAS_FACT
date_1907_1907_1907,fact_date_date_1907_1907_1907_annual_output_in_1907_was_26_640_200_m³,HAS_FACT
date_1907_1907_1907,fact_date_date_1907_1907_1907_private_consumption_and_gas_delivery_to_adjacent_municipalities_in_1907_accounted_for_22_162_889_m³,HAS_FACT
date_1907_1907_1907,fact_date_date_1907_1907_1907_gas_consumption_per_capita_per_year_for_city_of_zurich_and_adjacent_municipalities_was_114_02_m³,HAS_FACT
date_1907_1907_1907,fact_date_date_1907_1907_1907_number_of_flames_on_30_november_1907_totaled_330_130,HAS_FACT
date_1906_to_1907_1906_1907,fact_date_date_1906_to_1907_1906_1907_gas_output_increased_by_over_12_from_1906_to_1907,HAS_FACT
date_1909_1909_1909,fact_date_date_1909_1909_1909_newspapers_and_periodicals_currently_1909_appear_in_zurich_numbering_about_160,HAS_FACT
date_1666_1666_1666,fact_date_date_1666_1666_1666_already_in_1666_a_weekly_paper_appeared,HAS_FACT
date_1673_1673_1673,fact_date_date_1673_1673_1673_the_friday_weekly_today_zürcher_freitagszeitung_dates_back_to_1673_and_is_probably_the_oldest_swiss_newspaper,HAS_FACT
date_january_12_1780_1780_1780,fact_date_date_january_12_1780_1780_1780_the_zürcher_zeitung_was_first_published_on_january_12_1780,HAS_FACT
date_1821_1821_1821,fact_date_date_1821_1821_1821_since_1821_the_zürcher_zeitung_has_been_called_neue_zürcher_zeitung,HAS_FACT
date_1843_1843_1843,fact_date_date_1843_1843_1843_the_neue_zürcher_zeitung_appeared_daily_since_1843_for_several_years_thrice_daily,HAS_FACT
date_1801_1801_1801,fact_date_date_1801_1801_1801_as_early_as_1801_the_paper_must_have_been_very_loyal_to_the_government_because_its_publisher_then_asked_the_government_governor_to_partially_exempt_it_from_censorship,HAS_FACT
date_1837_1837_1837,fact_date_date_1837_1837_1837_the_city_zurich_daily_official_gazette_circulation_27_000_has_existed_since_1837,HAS_FACT
date_1874_1874_1874,fact_date_date_1874_1874_1874_the_nebelspalter_is_a_permanent_weekly_political_satirical_paper_appearing_in_zurich_since_1874,HAS_FACT
date_1747_1747_1747,fact_date_date_1747_1747_1747_the_natural_science_society_was_founded_by_johann_gessner_in_1747,HAS_FACT
date_1834_1834_1834,fact_date_date_1834_1834_1834_the_museum_society_was_founded_in_1834,HAS_FACT
date_1907_1907_1907,fact_date_date_1907_1907_1907_the_pestalozzi_society_reported_210_000_visitors_in_1907,HAS_FACT
date_1907_1907_1907,fact_date_date_1907_1907_1907_expenses_in_1907_were_nearly_45_000_francs_of_which_the_city_contributed_21_000_francs,HAS_FACT
date_1908_09_1908_1909,fact_date_date_1908_09_1908_1909_in_1908_09_the_singers_association_harmonie_held_concerts_for_the_fire_victims_of_bonaduz,HAS_FACT
date_1908_09_1908_1909,fact_date_date_1908_09_1908_1909_the_men_s_choir_zurich_held_concerts_for_farmers_affected_by_snow_damage_in_may_1908_09,HAS_FACT
date_1908_09_1908_1909,fact_date_date_1908_09_1908_1909_the_natural_science_society_held_a_town_hall_lecture_for_the_earthquake_victims_in_messina_in_1908_09,HAS_FACT
date_1893_1893_1893,fact_date_date_1893_1893_1893_the_unification_of_zurich_with_its_suburbs_occurred_in_1893,HAS_FACT
date_1893_1893_1893,fact_date_date_1893_1893_1893_since_1893_the_administrative_organization_of_the_city_of_zurich_has_differed_from_that_of_other_zurich_municipalities,HAS_FACT
date_1893_1893_1893,fact_date_date_1893_1893_1893_the_communal_assembly_in_the_form_of_a_traditional_landsgemeinde_ceased_to_exist_in_zurich_from_1893,HAS_FACT
date_1893_1893_1893,fact_date_date_1893_1893_1893_the_unification_of_the_old_town_with_the_suburbs_in_zurich_occurred_in_1893,HAS_FACT
date_three_years_none_none,fact_date_date_three_years_none_none_the_large_city_council_is_elected_for_a_term_of_three_years,HAS_FACT
date_1907_1907_1907,fact_date_date_1907_1907_1907_the_city_of_zurich_s_ordinary_expenses_amounted_to_about_16_million_fr_in_1907,HAS_FACT
date_1907_1907_1907,fact_date_date_1907_1907_1907_extraordinary_expenses_of_4_8_million_fr_were_incurred_in_1907,HAS_FACT
date_end_of_1907_1907_1907,fact_date_date_end_of_1907_1907_1907_at_the_end_of_1907_about_4½_million_fr_were_held_in_city_administration_in_general_funds_and_foundations,HAS_FACT
date_end_of_1907_1907_1907,fact_date_date_end_of_1907_1907_1907_at_the_end_of_1907_the_assets_of_the_civic_funds_and_foundations_in_zurich_amounted_to_14_3_million_fr,HAS_FACT
date_1893_1893_1893,fact_date_date_1893_1893_1893_in_1893_the_revenues_of_the_foundation_of_the_municipal_usufruct_fund_were_intended_in_perpetuity_for_science_art_charity_and_youth_welfare_purposes_at_the_time_of_the_un,HAS_FACT
date_april_1907_1907_1907,fact_date_date_april_1907_1907_1907_in_april_1907_the_municipality_approved_2_5_million_fr_for_the_construction_of_housing_by_the_city,HAS_FACT
date_1907_1907_1907,fact_date_date_1907_1907_1907_around_24_000_fr_were_spent_in_1907_for_outpatient_treatment_of_poor_residents_in_zurich,HAS_FACT
date_1893_1893_1893,fact_date_date_1893_1893_1893_mortality_conditions_in_zurich_have_continued_to_improve_since_the_year_1893_unification_with_outer_municipalities,HAS_FACT
date_1906_1907_1906_1907,fact_date_date_1906_1907_1906_1907_in_1906_1907_the_unemployment_commission_supported_298_unemployed_persons_with_a_total_of_28_388_fr,HAS_FACT
date_april_21_1907_1907_1907,fact_date_date_april_21_1907_1907_1907_by_municipal_resolution_of_april_21_1907_construction_of_housing_by_the_city_was_started,HAS_FACT
date_1907_1907_1907,fact_date_date_1907_1907_1907_about_47_000_fr_was_spent_on_school_meals_in_1907,HAS_FACT
date_neolithic_period_4500_2000,fact_date_date_neolithic_period_4500_2000_the_area_of_the_city_of_zurich_was_continuously_inhabited_since_the_neolithic_period,HAS_FACT
date_younger_stone_age_3300_2200,fact_date_date_younger_stone_age_3300_2200_numerous_individual_finds_from_the_younger_stone_age_were_found_in_the_city_area,HAS_FACT
date_end_of_the_bronze_age_1200_800,fact_date_date_end_of_the_bronze_age_1200_800_all_these_settlements_persisted_until_the_end_of_the_bronze_age,HAS_FACT
date_bronze_age_2200_800,fact_date_date_bronze_age_2200_800_the_haumesser_pile_dwelling_near_wollishofen_developed_especially_in_the_bronze_age,HAS_FACT
date_bronze_age_2200_800,fact_date_date_bronze_age_2200_800_even_then_people_already_lived_on_solid_land_and_a_refuge_arose_on_the_uetliberg,HAS_FACT
date_iron_age_800_15,fact_date_date_iron_age_800_15_in_the_iron_age_the_pile_dwellings_near_zurich_were_abandoned,HAS_FACT
date_iron_age_800_15,fact_date_date_iron_age_800_15_the_fortified_lindenhof_was_densely_populated_in_the_iron_age,HAS_FACT
date_iron_age_800_15,fact_date_date_iron_age_800_15_the_uetliberg_refuge_was_richly_equipped_with_ramparts_and_ditches_in_the_iron_age,HAS_FACT
date_2nd_iron_age_la_tène_period_450_1,fact_date_date_2nd_iron_age_la_tène_period_450_1_graves_assigned_to_the_2nd_iron_age_la_tène_period_were_found_in_multiple_locations_in_zurich,HAS_FACT
date_7th_century_bc_700_601,fact_date_date_7th_century_bc_700_601_a_golden_bowl_probably_comes_from_a_princely_grave_of_the_7th_century_bc,HAS_FACT
date_roman_times_1_400,fact_date_date_roman_times_1_400_zurich_was_a_customs_station_in_roman_times,HAS_FACT
date_1747_1747_1747,fact_date_date_1747_1747_1747_a_roman_inscription_stone_was_found_on_the_lindenhof_in_1747,HAS_FACT
date_8th_and_9th_centuries_701_900,fact_date_date_8th_and_9th_centuries_701_900_farms_near_the_lindenhof_were_cited_in_documents_in_the_8th_and_9th_centuries,HAS_FACT
date_early_christian_times_300_700,fact_date_date_early_christian_times_300_700_new_centers_had_formed_in_early_christian_times_around_the_gross_and_fraumünster,HAS_FACT
date_until_about_the_10th_century_900_999,fact_date_date_until_about_the_10th_century_900_999_until_about_the_10th_century_all_three_were_enclosed_by_a_wall_into_a_city,HAS_FACT
date_alemannic_frankish_times_500_800,fact_date_date_alemannic_frankish_times_500_800_the_graves_from_alemannic_frankish_times_are_interesting,HAS_FACT
date_alemannic_times_500_700,fact_date_date_alemannic_times_500_700_an_alemannic_cemetery_was_almost_simultaneously_discovered_at_entibühl_above_balgrist_yielding_finds_from_alemannic_times_including_jewelry_and_weapons,HAS_FACT
date_last_decade_2014_2024,fact_date_date_last_decade_2014_2024_in_the_last_decade_two_new_alemannic_cemeteries_could_be_investigated_the_one_at_rebhügel_wiedikon_and_the_large_cemetery_at_bäckerstrasse_in_zurich_iii,HAS_FACT
date_march_12_1909_1909_1909,fact_date_date_march_12_1909_1909_1909_the_lowest_water_level_with_the_ephemeral_island_east_of_the_stäfner_stone_was_recorded_on_march_12_1909,HAS_FACT
date_8th_century_701_800,fact_date_date_8th_century_701_800_the_earliest_mention_of_lake_zurich_is_found_in_the_vita_st_galli_of_the_8th_century,HAS_FACT
date_1250_1250_1250,fact_date_date_1250_1250_1250_in_1250_the_lake_was_called_lacus_turicinus,HAS_FACT
date_1286_1286_1286,fact_date_date_1286_1286_1286_as_early_as_1286_the_name_zürichse_appeared_for_the_first_time,HAS_FACT
date_1538_1538_1538,fact_date_date_1538_1538_1538_the_oldest_depiction_of_lake_zurich_is_found_on_the_swiss_map_of_tschudi_1538,HAS_FACT
date_1566_1566_1566,fact_date_date_1566_1566_1566_the_delineation_on_the_map_of_the_zurich_region_by_joost_murer_1566_is_better_than_the_tschudi_map,HAS_FACT
date_1667_1667_1667,fact_date_date_1667_1667_1667_the_gyger_map_1667_provides_a_much_more_precise_representation_of_lake_zurich_at_the_scale_of_1_32_000,HAS_FACT
date_1834_1864_1834_1864,fact_date_date_1834_1864_1834_1864_the_dufour_map_1834_1864_offers_an_even_model_representation_of_lake_zurich_at_the_scale_1_100_000,HAS_FACT
date_1843_1851_1843_1851,fact_date_date_1843_1851_1843_1851_surveys_for_the_dufour_map_were_done_in_the_lake_area_from_1843_1851_by_engineer_j_wild,HAS_FACT
date_1850_52_1850_1852,fact_date_date_1850_52_1850_1852_the_most_precise_lake_shore_map_was_compiled_by_the_zurich_government_in_1850_52_at_1_1_000_scale,HAS_FACT
date_1896_1896_1896,fact_date_date_1896_1896_1896_cattle,HAS_FACT
date_1901_1901_1901,fact_date_date_1901_1901_1901_7059,HAS_FACT
date_1906_1906_1906,fact_date_date_1906_1906_1906_6798,HAS_FACT
date_1896_1896_1896,fact_date_date_1896_1896_1896_in_1896_the_number_of_horses_was_recorded,HAS_FACT
date_1901_1901_1901,fact_date_date_1901_1901_1901_in_1901_the_number_recorded_was_3316,HAS_FACT
date_1906_1906_1906,fact_date_date_1906_1906_1906_in_1906_the_number_recorded_was_3269,HAS_FACT
date_column_4_none_none,fact_date_date_column_4_none_none_column_4_shows_the_number_3192,HAS_FACT
date_1896_1896_1896,fact_date_date_1896_1896_1896_pigs,HAS_FACT
date_1901_1901_1901,fact_date_date_1901_1901_1901_1824,HAS_FACT
date_1906_1906_1906,fact_date_date_1906_1906_1906_1669,HAS_FACT
date_1896_1896_1896,fact_date_date_1896_1896_1896_sheep,HAS_FACT
date_1901_1901_1901,fact_date_date_1901_1901_1901_201,HAS_FACT
date_1906_1906_1906,fact_date_date_1906_1906_1906_684,HAS_FACT
date_1896_1896_1896,fact_date_date_1896_1896_1896_goats,HAS_FACT
date_1901_1901_1901,fact_date_date_1901_1901_1901_1182,HAS_FACT
date_1906_1906_1906,fact_date_date_1906_1906_1906_1177,HAS_FACT
date_column_4_1315_1315_1315,fact_date_date_column_4_1315_1315_1315_column_4_1315,HAS_FACT
date_1896_1896_1896,fact_date_date_1896_1896_1896_1896_beehives,HAS_FACT
date_1901_1901_1901,fact_date_date_1901_1901_1901_1901_1979,HAS_FACT
date_1906_1906_1906,fact_date_date_1906_1906_1906_1906_2038,HAS_FACT
date_1357_1357_1357,fact_date_date_1357_1357_1357_the_year_mentioned_is_1357,HAS_FACT
date_1374_1374_1374,fact_date_date_1374_1374_1374_the_year_mentioned_is_1374,HAS_FACT
date_1410_1410_1410,fact_date_date_1410_1410_1410_the_year_mentioned_is_1410,HAS_FACT
date_1467_1467_1467,fact_date_date_1467_1467_1467_the_population_of_zurich_was_4_713_in_the_year_1467,HAS_FACT
date_1634_1634_1634,fact_date_date_1634_1634_1634_population_was_8_222_in_1634,HAS_FACT
date_1671_1671_1671,fact_date_date_1671_1671_1671_year_mentioned_is_1671,HAS_FACT
date_1769_1769_1769,fact_date_date_1769_1769_1769_the_population_was_10_579_in_1769,HAS_FACT
date_1836_1836_1836,fact_date_date_1836_1836_1836_population_was_14_243_in_zurich_in_1836,HAS_FACT
date_1836_1836_1836,fact_date_date_1836_1836_1836_population_including_outer_municipalities_was_27_376_in_zurich_in_1836,HAS_FACT
date_1860_1860_1860,fact_date_date_1860_1860_1860_the_population_of_zurich_in_1860_was_19_758,HAS_FACT
date_1870_1870_1870,fact_date_date_1870_1870_1870_year_mentioned_is_1870,HAS_FACT
date_1870_1870_1870,fact_date_date_1870_1870_1870_population_was_20_780_in_1870,HAS_FACT
date_1880_1880_1880,fact_date_date_1880_1880_1880_the_population_was_21_453_in_1880,HAS_FACT
date_1888_1888_1888,fact_date_date_1888_1888_1888_the_population_was_28_225_in_1888,HAS_FACT
date_1888_1888_1888,fact_date_date_1888_1888_1888_including_outer_municipalities_the_population_was_91_227_in_1888,HAS_FACT
date_1894_1894_1894,fact_date_date_1894_1894_1894_the_population_of_zurich_was_121_057_in_1894,HAS_FACT
date_1894_1894_1894,fact_date_date_1894_1894_1894_the_9_outer_municipalities_and_the_municipalities_wollishofen_and_wipkingen_were_united_with_zurich_in_1894,HAS_FACT
date_1862_1862_1862,fact_date_date_1862_1862_1862_year_mentioned_is_1862,HAS_FACT
date_1862_1862_1862,fact_date_date_1862_1862_1862_number_of_residential_houses_was_3514_in_1862,HAS_FACT
date_1862_1862_1862,fact_date_date_1862_1862_1862_insurance_value_was_140_million_fr_in_1862,HAS_FACT
date_1892_1892_1892,fact_date_date_1892_1892_1892_year_mentioned_is_1892,HAS_FACT
date_1892_1892_1892,fact_date_date_1892_1892_1892_number_of_residential_houses_was_7338,HAS_FACT
date_1892_1892_1892,fact_date_date_1892_1892_1892_insurance_value_was_359_million_fr,HAS_FACT
date_1900_1900_1900,fact_date_date_1900_1900_1900_year_is_1900,HAS_FACT
date_1900_1900_1900,fact_date_date_1900_1900_1900_residential_houses_numbered_9867_in_1900,HAS_FACT
date_1900_1900_1900,fact_date_date_1900_1900_1900_insurance_value_was_552_million_fr_in_1900,HAS_FACT
date_1906_1906_1906,fact_date_date_1906_1906_1906_in_1906_there_were_10_122_residential_houses,HAS_FACT
date_1906_1906_1906,fact_date_date_1906_1906_1906_in_1906_the_insurance_value_was_597_million_fr,HAS_FACT
date_before_1863_none_1862,fact_date_date_before_1863_none_1862_the_data_refers_to_a_time_before_1863,HAS_FACT
date_1863_1892_1863_1892,fact_date_date_1863_1892_1863_1892_the_buildings_were_constructed_between_1863_and_1892,HAS_FACT
date_1893_1900_1893_1900,fact_date_date_1893_1900_1893_1900_the_buildings_were_constructed_between_1893_and_1900,HAS_FACT
date_1901_1906_1901_1906,fact_date_date_1901_1906_1901_1906_the_buildings_were_constructed_between_1901_and_1906,HAS_FACT
date_end_of_1862_1862_1862,fact_date_date_end_of_1862_1862_1862_residential_houses_end_of_1862,HAS_FACT
date_end_of_1862_1862_1862,fact_date_date_end_of_1862_1862_1862_population_3514,HAS_FACT
date_end_of_1892_1892_1892,fact_date_date_end_of_1892_1892_1892_residential_houses_counted_at_the_end_of_1892,HAS_FACT
date_end_of_1900_1900_1900,fact_date_date_end_of_1900_1900_1900_residential_houses_end_of_1900,HAS_FACT
date_end_of_1900_1900_1900,fact_date_date_end_of_1900_1900_1900_population_9867,HAS_FACT
date_end_of_1906_1906_1906,fact_date_date_end_of_1906_1906_1906_residential_houses_end_of_1906,HAS_FACT
date_end_of_1906_1906_1906,fact_date_date_end_of_1906_1906_1906_population_10_427,HAS_FACT
date_1893_1893_1893,fact_date_date_1893_1893_1893_total_deaths_in_1893_were_18_37,HAS_FACT
date_1893_1893_1893,fact_date_date_1893_1893_1893_deaths_from_pulmonary_tuberculosis_in_1893_were_2_23,HAS_FACT
date_1894_1894_1894,fact_date_date_1894_1894_1894_total_deaths_in_1894_were_17_46,HAS_FACT
date_1894_1894_1894,fact_date_date_1894_1894_1894_deaths_from_pulmonary_tuberculosis_in_1894_were_2_22,HAS_FACT
date_1895_1895_1895,fact_date_date_1895_1895_1895_total_deaths_in_1895_were_17_38,HAS_FACT
date_1895_1895_1895,fact_date_date_1895_1895_1895_deaths_from_pulmonary_tuberculosis_in_1895_were_2_04,HAS_FACT
date_1896_1896_1896,fact_date_date_1896_1896_1896_total_deaths_in_1896_were_16_71,HAS_FACT
date_1896_1896_1896,fact_date_date_1896_1896_1896_deaths_from_pulmonary_tuberculosis_in_1896_were_1_94,HAS_FACT
date_1897_1897_1897,fact_date_date_1897_1897_1897_total_deaths_in_1897_were_16_50,HAS_FACT
date_1897_1897_1897,fact_date_date_1897_1897_1897_deaths_from_pulmonary_tuberculosis_in_1897_were_2_04,HAS_FACT
date_1898_1898_1898,fact_date_date_1898_1898_1898_total_deaths_in_1898_were_17_33,HAS_FACT
date_1898_1898_1898,fact_date_date_1898_1898_1898_deaths_from_pulmonary_tuberculosis_in_1898_were_2_14,HAS_FACT
date_1899_1899_1899,fact_date_date_1899_1899_1899_total_deaths_in_1899_were_15_42,HAS_FACT
date_1899_1899_1899,fact_date_date_1899_1899_1899_deaths_from_pulmonary_tuberculosis_in_1899_were_2_09,HAS_FACT
date_1900_1900_1900,fact_date_date_1900_1900_1900_total_deaths_were_18_65_in_1900,HAS_FACT
date_1900_1900_1900,fact_date_date_1900_1900_1900_deaths_from_pulmonary_tuberculosis_were_2_49_in_1900,HAS_FACT
date_1901_1901_1901,fact_date_date_1901_1901_1901_total_deaths_in_1901_were_15_32,HAS_FACT
date_1901_1901_1901,fact_date_date_1901_1901_1901_deaths_from_pulmonary_tuberculosis_in_1901_were_2_11,HAS_FACT
date_1902_1902_1902,fact_date_date_1902_1902_1902_total_deaths_in_1902_were_15_92,HAS_FACT
date_1902_1902_1902,fact_date_date_1902_1902_1902_deaths_from_pulmonary_tuberculosis_in_1902_were_1_87,HAS_FACT
date_1903_1903_1903,fact_date_date_1903_1903_1903_total_deaths_in_1903_were_14_74,HAS_FACT
date_1903_1903_1903,fact_date_date_1903_1903_1903_deaths_from_pulmonary_tuberculosis_in_1903_were_2_16,HAS_FACT
date_1904_1904_1904,fact_date_date_1904_1904_1904_total_deaths_in_1904_were_14_55,HAS_FACT
date_1904_1904_1904,fact_date_date_1904_1904_1904_deaths_from_pulmonary_tuberculosis_in_1904_were_1_96,HAS_FACT
date_1905_1905_1905,fact_date_date_1905_1905_1905_total_deaths_in_1905_were_14_41,HAS_FACT
date_1905_1905_1905,fact_date_date_1905_1905_1905_deaths_from_pulmonary_tuberculosis_in_1905_were_1_91,HAS_FACT
date_1906_1906_1906,fact_date_date_1906_1906_1906_total_deaths_in_1906_were_13_58,HAS_FACT
date_1906_1906_1906,fact_date_date_1906_1906_1906_deaths_from_pulmonary_tuberculosis_in_1906_were_1_74,HAS_FACT
date_1907_1907_1907,fact_date_date_1907_1907_1907_total_deaths_in_1907_were_12_74,HAS_FACT
date_1907_1907_1907,fact_date_date_1907_1907_1907_deaths_from_pulmonary_tuberculosis_in_1907_were_1_63,HAS_FACT
date_1908_1908_1908,fact_date_date_1908_1908_1908_the_magnetic_declination_in_zurich_in_1908_was_11½_w,HAS_FACT
date_around_1540_1535_1545,fact_date_date_around_1540_1535_1545_the_woodcut_was_created_around_1540,HAS_FACT
date_12th_century_1101_1200,fact_date_date_12th_century_1101_1200_the_settlement_cores_were_enclosed_by_an_extensive_city_wall_in_the_12th_century,HAS_FACT
